,hotelID,keywords1,keywords2,keywords3,sentiscore
12401,9882,Pizza,wife,,0.5452941176470589
12402,65108,way,key card,,0.5487500000000001
12403,7971,bill,elevator,,0.43941176470588234
12404,5932,soda,,,0.6104999999999999
12405,2242,late service,not recommend,,0.56
12406,25255, Great hotel. , loved it,,0.3775
12407,416,snacks,water view,,0.453
12408,27795,issue,mixed drink,,0.5665
12409,84382,hot tub minor ,Pizza,,0.6505263157894735
12410,63843,wife,way,,0.5585
12411,7691,key card,bill,,0.47111111111111104
12412,24251,elevator,soda,,0.51
12413,5474,Clean rooms,Pool,,0.5673684210526316
12414,18321,weekend,hours tea coffee,,0.3878947368421053
12415,49777,YO bottle of Jameson,negative feelings,,0.418421052631579
12416,63664,mixed drink,cold,,0.4625
12417,14305,wife,way,,0.6000000000000001
12418,24533,beds,elevator,,0.42722222222222217
12419,25740,soda,odor,,0.4972222222222222
12420,40340,force,Strong smell,,0.5069999999999999
12421,64052,noise,not well ,,0.501764705882353
12422,85025,mixed drink,cold,,0.5389999999999999
12423,115373,wife,way,,0.45199999999999996
12424,116834,beds,elevator,,0.4205
12425,16729,soda,odor,,0.4025
12426,66109,force,Strong smell,,0.6031578947368421
12427,3530,noise,not well ,,0.4063157894736842
12428,48867,issue,disappointment All,,0.5638461538461539
12429,4453,hours tea coffee,,,0.5545000000000001
12430,68930,Hospitality room,hot tub minor ,,0.5904999999999999
12431,23023,water view,wife,,0.48949999999999994
12432,5315,mixed drink,hot tub minor ,,0.3344444444444445
12433,8358,Pizza,wife,,0.4366666666666667
12434,23307,way,key card,,0.4810526315789474
12435,61697,bill,elevator,,0.5845
12436,9176,soda,,,0.5349999999999999
12437,18548,late service,not recommend,,0.5144999999999998
12438,19224, Great hotel. , loved it,,0.5392857142857144
12439,41390,snacks,water view,,0.5235000000000001
12440,27913,issue,mixed drink,,0.5765000000000001
12441,43017,beer,mixed drink,cold,0.6533333333333333
12442,76855,weekend,wife,way,0.46299999999999997
12443,17137,bad beer,beds,elevator,0.736
12444,22390,nice perk,dam kids,odor,0.4623076923076922
12445,51310,Clean rooms,Pool,Strong smell,0.56
12446,5864,floor guests,good food hot,not well ,0.5026315789473683
12447,25871,floor guests,negative feelings,cold,0.5010000000000001
12448,20164,noise,YO bottle of Jameson,way,0.46315789473684216
12449,2065,snacks,water view,elevator,0.42315789473684207
12450,12646,issue,mixed drink,odor,0.46049999999999996
12451,7735,hot tub minor ,margharita sweey,Strong smell,0.48450000000000004
12452,7826,wife,way,not well ,0.7949999999999999
12453,17651,key card,bill,disappointment All,0.45450000000000007
12454,20604,elevator,soda,,0.6418750000000001
12455,27266,Clean rooms,Pool,hot tub minor ,0.5375000000000001
12456,28471,weekend,hours tea coffee,wife,0.6699999999999999
12457,40414,YO bottle of Jameson,negative feelings,hot tub minor ,0.438
12458,123896,mixed drink,cold,wife,0.47789473684210526
12459,9938,wife,way,key card,0.5544444444444445
12460,8655,beds,elevator,elevator,0.5126315789473684
12461,8579,soda,odor,,0.3605
12462,36721,force,Strong smell,not recommend,0.5947058823529411
12463,26822,noise,not well , loved it,0.3931578947368422
12464,50442,issue,disappointment All,water view,0.591
12465,85034,hours tea coffee,,mixed drink,0.48
12466,7439,Hospitality room,hot tub minor ,,0.611111111111111
12467,41699,water view,wife,,0.546
12468,375,mixed drink,hot tub minor ,,0.39849999999999997
12469,10744,Pizza,wife,dam kids,0.4894736842105263
12470,16940,way,key card,Pool,0.4838888888888888
12471,34571,bill,elevator,good food hot,0.49894736842105264
12472,42121,soda,,negative feelings,0.5064285714285715
12473,6301,late service,not recommend,YO bottle of Jameson,0.6226315789473683
12474,18001, Great hotel. , loved it,water view,0.44
12475,21420,snacks,water view,mixed drink,0.4335
12476,21664,issue,mixed drink,margharita sweey,0.488
12477,34069,hot tub minor ,Pizza,way,0.5010000000000001
12478,7825,wife,way,bill,0.541875
12479,13300,key card,bill,soda,0.5395000000000001
12480,13887,elevator,soda,Pool,0.36999999999999994
12481,20747,Clean rooms,Pool,hours tea coffee,0.5
12482,34621,weekend,hours tea coffee,negative feelings,0.5433333333333333
12483,23459,YO bottle of Jameson,negative feelings,cold,0.5545
12484,9529,mixed drink,cold,way,0.4915
12485,21178,wife,way,elevator,0.55
12486,10351,beds,elevator,odor,0.5065
12487,50379,soda,odor,Strong smell,0.48421052631578954
12488,42167,force,Strong smell,not well ,0.48749999999999993
12489,1624,noise,not well ,disappointment All,0.476
12490,6416,mixed drink,cold,,0.546
12491,27196,wife,way,hot tub minor ,0.4368421052631579
12492,7069,beds,elevator,wife,0.4410526315789473
12493,27328,soda,odor,hot tub minor ,0.42750000000000005
12494,6866,force,Strong smell,wife,0.3678947368421052
12495,261,noise,not well ,key card,0.5455
12496,9595,issue,disappointment All,elevator,0.4425
12497,14170,hours tea coffee,,,0.6255
12498,23174,Hospitality room,hot tub minor ,not recommend,0.46800000000000014
12499,116643,water view,wife, loved it,0.5645
12500,25019,mixed drink,hot tub minor ,water view,0.4795
12501,41049,Pizza,wife,mixed drink,0.5425
12502,11538,way,key card,Pizza,0.376875
12503,20955,bill,elevator,way,0.4261111111111111
12504,22701,soda,,bill,0.553
12505,25277,late service,not recommend,soda,0.4120000000000001
12506,59849, Great hotel. , loved it,Pool,0.40149999999999997
12507,19324,snacks,water view,hours tea coffee,0.4383333333333334
12508,8370,issue,mixed drink,negative feelings,0.4052631578947368
12509,13636,beer,,cold,0.5913333333333332
12510,21429,weekend,,way,0.45400000000000007
12511,8863,bad beer,,elevator,0.5399999999999999
12512,11868,nice perk,dam kids,odor,0.6570000000000001
12513,50710,Clean rooms,Pool,Strong smell,0.8200000000000001
12514,13697,floor guests,good food hot,not well ,0.515
12515,259,floor guests,negative feelings,cold,0.48450000000000004
12516,119075,noise,YO bottle of Jameson,way,0.5247368421052631
12517,13859,snacks,water view,elevator,0.4757894736842105
12518,18837,issue,mixed drink,odor,0.4544999999999999
12519,20447,hot tub minor ,margharita sweey,Strong smell,0.42888888888888893
12520,27418,wife,way,not well ,0.5569999999999999
12521,28575,key card,bill,disappointment All,0.5033333333333333
12522,41941,elevator,soda,,0.6189473684210526
12523,112175,Clean rooms,Pool,hot tub minor ,0.4757142857142857
12524,84879,weekend,hours tea coffee,wife,0.6335294117647059
12525,67829,YO bottle of Jameson,negative feelings,hot tub minor ,0.49736842105263174
12526,99781,mixed drink,cold,wife,0.49789473684210533
12527,12330,wife,way,key card,0.5288888888888889
12528,25687,beds,elevator,elevator,0.44049999999999995
12529,670,soda,odor,,0.5631578947368421
12530,23946,force,Strong smell,not recommend,0.4694117647058824
12531,105014,noise,not well , loved it,0.3514285714285714
12532,5696,issue,disappointment All,water view,0.5466666666666667
12533,8540,hours tea coffee,,mixed drink,0.5416666666666666
12534,8619,Hospitality room,hot tub minor ,,0.92
12535,20345,water view,wife,,0.5719999999999998
12536,15012,mixed drink,hot tub minor ,,0.5531578947368423
12537,22970,Pizza,wife,dam kids,0.38750000000000007
12538,49926,way,key card,Pool,0.6085
12539,67443,bill,elevator,good food hot,0.40947368421052627
12540,14317,soda,,negative feelings,0.44400000000000006
12541,34428,late service,not recommend,YO bottle of Jameson,0.49799999999999994
12542,11842, Great hotel. , loved it,water view,0.4805
12543,50700,snacks,water view,mixed drink,0.33349999999999996
12544,26137,issue,mixed drink,margharita sweey,0.3911764705882353
12545,6164,hot tub minor ,Pizza,way,0.49235294117647066
12546,139793,wife,way,bill,0.5116666666666666
12547,50986,key card,bill,soda,0.5119999999999999
12548,19637,elevator,soda,Pool,0.45149999999999996
12549,22980,Clean rooms,Pool,hours tea coffee,0.46312499999999995
12550,9618,weekend,hours tea coffee,negative feelings,0.5026315789473683
12551,9694,YO bottle of Jameson,negative feelings,cold,0.3863157894736842
12552,97876,mixed drink,cold,way,0.5955000000000001
12553,15431,wife,way,elevator,0.4735294117647058
12554,112019,beds,elevator,odor,0.5725
12555,28058,soda,odor,Strong smell,0.5654999999999999
12556,64864,force,Strong smell,not well ,0.5478947368421053
12557,112818,noise,not well ,disappointment All,0.35375
12558,2964,mixed drink,cold,,0.45499999999999996
12559,21944,wife,way,hot tub minor ,0.5983333333333333
12560,76223,beds,elevator,wife,0.5725
12561,8234,soda,odor,hot tub minor ,0.4721052631578947
12562,64325,force,Strong smell,wife,0.6549999999999999
12563,9881,noise,not well ,key card,0.4960000000000001
12564,6079,issue,disappointment All,elevator,0.3325000000000001
12565,10698,hours tea coffee,,,0.553
12566,6626,Hospitality room,hot tub minor ,not recommend,0.5055555555555554
12567,42651,water view,wife, loved it,0.6104999999999998
12568,4826,mixed drink,hot tub minor ,water view,0.5636842105263158
12569,117381,Pizza,wife,mixed drink,0.45299999999999996
12570,27371,way,key card,Pizza,0.3915
12571,10602,bill,elevator,way,0.59
12572,7144,soda,,bill,0.42300000000000004
12573,11550,late service,not recommend,soda,0.4265
12574,1847, Great hotel. , loved it,Pool,0.4624999999999999
12575,11418,snacks,water view,hours tea coffee,0.3688888888888889
12576,10845,issue,mixed drink,negative feelings,0.40099999999999997
12577,79774,beer,,cold,0.4557894736842105
12578,7599,weekend,,way,0.5131578947368421
12579,15534,bad beer,,elevator,0.5349999999999999
12580,41549,nice perk,dam kids,odor,0.5783333333333333
12581,229,Clean rooms,Pool,Strong smell,0.4365
12582,4654,floor guests,good food hot,not well ,0.396
12583,18252,floor guests,negative feelings,cold,0.5047368421052632
12584,23744,noise,YO bottle of Jameson,way,0.5714999999999999
12585,72824,snacks,water view,elevator,0.4483333333333333
12586,2017,issue,mixed drink,odor,0.43263157894736837
12587,4022,hot tub minor ,margharita sweey,Strong smell,0.7094736842105265
12588,22190,wife,way,not well ,0.395
12589,52841,key card,bill,disappointment All,0.5889999999999999
12590,84048,elevator,soda,,0.5125
12591,39926,Clean rooms,Pool,hot tub minor ,0.5405555555555555
12592,34280,weekend,hours tea coffee,wife,0.5505
12593,7771,YO bottle of Jameson,negative feelings,hot tub minor ,0.4110526315789474
12594,34334,mixed drink,cold,wife,0.4720000000000001
12595,4002,wife,way,key card,0.5469999999999999
12596,15732,beds,elevator,elevator,0.5008333333333334
12597,74335,soda,odor,,0.609
12598,16264,force,Strong smell,not recommend,0.5785000000000001
12599,17125,noise,not well , loved it,0.535
12600,22360,issue,disappointment All,water view,0.5621052631578948
12601,7891,hours tea coffee,,mixed drink,0.5878947368421052
12602,1095,Hospitality room,hot tub minor ,,0.5744444444444443
12603,1214,water view,wife,,0.4785000000000002
12604,15316,mixed drink,hot tub minor ,,0.5335
12605,63315,Pizza,wife,dam kids,0.62
12606,9682,way,key card,Pool,0.499
12607,8552,bill,elevator,good food hot,0.378
12608,66083,soda,,negative feelings,0.5435000000000001
12609,18086,late service,not recommend,YO bottle of Jameson,0.5054999999999998
12610,20627, Great hotel. , loved it,water view,0.5149999999999999
12611,43132,snacks,water view,mixed drink,0.48550000000000004
12612,5800,issue,mixed drink,margharita sweey,0.5315
12613,40047,hot tub minor ,Pizza,way,0.5457894736842105
12614,17583,wife,way,bill,0.5357894736842105
12615,1114,key card,bill,soda,0.5455555555555555
12616,15586,elevator,soda,Pool,0.16
12617,14326,Clean rooms,Pool,hours tea coffee,0.46049999999999996
12618,72374,weekend,hours tea coffee,negative feelings,0.42526315789473684
12619,16405,YO bottle of Jameson,negative feelings,cold,0.5147368421052633
12620,28488,mixed drink,cold,way,0.4525
12621,23682,wife,way,elevator,0.6540000000000001
12622,28326,beds,elevator,odor,0.558
12623,483,soda,odor,Strong smell,0.5465000000000001
12624,5195,force,Strong smell,not well ,0.5555000000000001
12625,12046,noise,not well ,disappointment All,0.3425
12626,24304,mixed drink,cold,,0.42000000000000004
12627,27985,wife,way,hot tub minor ,0.39749999999999996
12628,14390,beds,elevator,wife,0.5127777777777778
12629,22693,soda,odor,hot tub minor ,0.4605555555555556
12630,53838,force,Strong smell,wife,0.37166666666666665
12631,118164,noise,not well ,key card,0.513
12632,5855,issue,disappointment All,elevator,0.48150000000000004
12633,98913,hours tea coffee,,,0.508
12634,2835,Hospitality room,hot tub minor ,not recommend,0.523
12635,6043,water view,wife, loved it,0.36722222222222217
12636,10868,mixed drink,hot tub minor ,water view,0.4652941176470589
12637,20333,Pizza,wife,mixed drink,0.5245
12638,20421,way,key card,Pizza,0.5305263157894737
12639,24317,bill,elevator,way,0.4646153846153847
12640,26959,soda,,bill,0.32
12641,5653,late service,not recommend,soda,0.5523529411764706
12642,19921, Great hotel. , loved it,Pool,0.3821052631578947
12643,5025,snacks,water view,hours tea coffee,0.68875
12644,13186,issue,mixed drink,negative feelings,0.43549999999999994
12645,14842,beer,,cold,0.4629999999999999
12646,16251,weekend,,way,0.42250000000000004
12647,22870,bad beer,,elevator,0.5563157894736842
12648,53374,nice perk,dam kids,odor,0.03
12649,54532,Clean rooms,Pool,Strong smell,0.49833333333333324
12650,63326,floor guests,good food hot,not well ,0.4255000000000001
12651,110975,floor guests,negative feelings,cold,0.45
12652,40373,noise,YO bottle of Jameson,way,0.44899999999999995
12653,665,snacks,water view,elevator,0.5025
12654,7979,issue,mixed drink,odor,0.5435
12655,21665,hot tub minor ,margharita sweey,Strong smell,0.55
12656,16743,wife,way,not well ,0.591
12657,65912,key card,bill,disappointment All,0.47789473684210526
12658,24449,elevator,soda,,0.54
12659,24581,Clean rooms,Pool,hot tub minor ,0.528
12660,123727,weekend,hours tea coffee,wife,0.5938888888888889
12661,23069,YO bottle of Jameson,negative feelings,hot tub minor ,0.4734999999999999
12662,4226,mixed drink,cold,wife,0.5666666666666668
12663,7320,wife,way,key card,0.48450000000000004
12664,17485,beds,elevator,elevator,0.32375
12665,8295,soda,odor,,0.3968421052631579
12666,18089,force,Strong smell,not recommend,0.5825
12667,54245,noise,not well , loved it,0.635
12668,18437,issue,disappointment All,water view,0.43999999999999995
12669,12961,hours tea coffee,,mixed drink,0.3477777777777778
12670,13786,Hospitality room,hot tub minor ,,0.4490000000000001
12671,18196,water view,wife,,0.42399999999999993
12672,44847,mixed drink,hot tub minor ,,0.5345000000000001
12673,115167,Pizza,wife,dam kids,0.81
12674,10238,way,key card,Pool,0.83
12675,40259,bill,elevator,good food hot,0.6539999999999999
12676,14377,soda,,negative feelings,0.5536842105263159
12677,23643,late service,not recommend,YO bottle of Jameson,0.3965
12678,40497, Great hotel. , loved it,water view,0.5399999999999999
12679,119081,snacks,water view,mixed drink,0.5445000000000001
12680,55471,issue,mixed drink,margharita sweey,0.44750000000000006
12681,11409,hot tub minor ,Pizza,way,0.461111111111111
12682,15340,wife,way,bill,0.5625000000000001
12683,353,key card,bill,soda,0.5349999999999999
12684,64318,elevator,soda,Pool,0.54
12685,2972,Clean rooms,Pool,hours tea coffee,0.4947368421052632
12686,4379,weekend,hours tea coffee,negative feelings,0.5342105263157895
12687,25106,YO bottle of Jameson,negative feelings,cold,0.454
12688,1128,mixed drink,cold,way,0.5105000000000001
12689,21230,wife,way,elevator,0.49050000000000005
12690,24760,beds,elevator,odor,0.5613333333333334
12691,25179,soda,odor,Strong smell,0.5168421052631579
12692,2518,force,Strong smell,not well ,0.3066666666666667
12693,63415,noise,not well ,disappointment All,0.5205000000000001
12694,18033,mixed drink,cold,,0.5347368421052632
12695,27164,wife,way,hot tub minor ,0.5055
12696,41633,beds,elevator,wife,0.5525000000000001
12697,1738,soda,odor,hot tub minor ,0.5410526315789473
12698,15417,force,Strong smell,wife,0.6090000000000001
12699,25680,noise,not well ,key card,0.4773684210526316
12700,27201,issue,disappointment All,elevator,0.48650000000000004
12701,9916,hours tea coffee,,,0.38800000000000007
12702,19632,Hospitality room,hot tub minor ,not recommend,0.5131578947368421
12703,112564,water view,wife, loved it,0.5
12704,20890,mixed drink,hot tub minor ,water view,0.5635000000000001
12705,67585,Pizza,wife,mixed drink,0.5325
